1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,5.000000000000000104e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,-4.500000000000000527e-02,0.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000527e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.500000000000000111e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00,3.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00,2.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000527e-02,0.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000930e-02,1.999999999999999348e-02
2.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,-9.500000000000000111e-02,0.000000000000000000e+00,1.000000000000000000e+00,-9.500000000000000111e-02,5.000000000000004441e-03
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.999999999999998779e-02,1.500000000000001332e-02
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,-1.350000000000000089e-01,1.500000000000001332e-02,0.000000000000000000e+00,-1.199999999999999956e-01,2.500000000000002220e-02
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000777e-02,9.999999999999995004e-03,3.000000000000000000e+00,-3.500000000000001027e-02,1.499999999999999251e-02
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,-7.999999999999998779e-02,2.000000000000001776e-02,3.000000000000000000e+00,-6.999999999999997891e-02,3.000000000000002665e-02
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-8.999999999999999667e-02,1.000000000000000888e-02,2.000000000000000000e+00,-7.999999999999998779e-02,2.000000000000001776e-02
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,-1.350000000000000089e-01,1.500000000000001332e-02,2.000000000000000000e+00,-1.199999999999999956e-01,3.000000000000002665e-02
